condition,correlation,length,ones_count,zeros_count,win_rate,return_pct,return_abs,hash,optimal_exposition,correlation_optimal,win_rate_optimal,profit_factor,pf_4,pf_6,pf_8,pf_10,pf_12,pf_14,pf_16,pf_18,pf_20,pf_22,pf_24,pf_26,pf_28,pf_30
aaro_14 <= aaro_30_sft_1,0.00067292363,98878,50168,48710,12.44,-5971.547813637513,-916.6533627008248,03178e4886fc07979b0c314ad9c68ba2f86b07645c5f6bfdb6bc96b9669a3c24,30,-0.005284590646624565,27.21,0.8530332274505592,0.8530332274505592,0.9003962093979964,0.9362039848692062,0.9629263994049142,0.9914116660401096,1.0112060851637326,1.025566917674825,1.0340446155377623,1.0466820486666926,1.0558757253106457,1.0693864315888575,1.087282131329299,1.1042811218148878,1.1230130434765482
willr_5 <= willr_14_sft_3,0.00067126827,98878,49677,49201,12.44,-4415.073473505061,-872.5924011445386,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,0.0019120018696412444,27.53,0.8891753200093152,0.8891753200093152,0.94075569219215,0.9765785997628018,1.0013563170718134,1.0210015388326599,1.034172570388632,1.050819989666408,1.0684612296192555,1.0854645513976169,1.0942832249951961,1.111134787639374,1.126198869377834,1.1355980741624323,1.1451509967785616
aarod_14 >= aarod_14_sft_2,0.000656863,98878,33876,65002,12.45,-3640.617788768203,-634.1073458143874,010ce60baf3de2cf8c4bcfd243c9185441a26efa8e16690af1f746cc88b42f78,30,-0.006840795278549194,27.02,0.8674557880064119,0.8674557880064119,0.9166561117742104,0.9432393209171915,0.9772065493464815,0.9997185610591405,1.0289470364951556,1.0574946364345632,1.0706952152774487,1.0816490133195868,1.0995555875540794,1.1177717633524533,1.1348180818465636,1.1380340943343095,1.1509955430545933
mom_2 <= mom_15_sft_1,0.0006500288,98878,48947,49931,12.44,-4399.367367720275,-821.0633796195834,99b230403b43b61a62d1e1bb62b812e1617b1ac927f76ee434dad8be358b43f3,30,-0.0063675781711936,27.16,0.892030507229725,0.892030507229725,0.9596867458439816,1.0007473211675737,1.0372282048188772,1.0628688740389398,1.0825303874349466,1.0987894628774577,1.1095374340179311,1.1207254081500477,1.1323237557404635,1.1450368022607649,1.1683288471705846,1.1771028933705252,1.1834139450696404
willr_5 <= willr_10_sft_2,0.0006256497,98878,50448,48430,12.44,-4126.706726329034,-869.0022014681526,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,0.002882599364966154,27.57,0.8976927663721387,0.8976927663721387,0.9506639689497297,0.9989828129161415,1.026333341026434,1.0374224723928904,1.0491281817221405,1.0657147300827445,1.0748340668541234,1.0964370329969646,1.1066658846642978,1.12186313823761,1.1408503989518697,1.1468578688606301,1.1632358102452829
mema_5 <= High_sft_3,0.0005779887,98878,73454,25424,12.43,-9194.808558785695,-1440.2990425072567,272a901e1625028460b95370368ae350ea9835e10fc1933b41122586149e5de3,30,-0.000643017643596977,27.43,0.845766578627222,0.845766578627222,0.8964143244139888,0.9305363169111359,0.9426817074862242,0.9590529945178367,0.982116035054864,0.9978980016773769,1.007954705991734,1.0224515272880554,1.0344212367967918,1.0479711885028868,1.0660259359679305,1.0721420819179015,1.0857986020112125
mom_5 <= mom_5_sft_1,0.00055480754,98878,50868,48010,12.44,-4614.572075107621,-923.8604298378341,99b230403b43b61a62d1e1bb62b812e1617b1ac927f76ee434dad8be358b43f3,30,0.0029163695871829987,27.57,0.8857080676179887,0.8857080676179887,0.9472711176964488,0.9855613553800221,1.0107549923015984,1.0250511867142356,1.042856665137425,1.0562366731830664,1.072420854799102,1.0823314882591781,1.0928317736542918,1.1060237023362098,1.1229872018993974,1.1266121048859945,1.1361521906657202
willr_5 <= willr_14_sft_1,0.00054142904,98878,50145,48733,12.44,-3990.744917232758,-862.6301505431038,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,0.0009401338174939156,27.49,0.9006048660273501,0.9006048660273501,0.9503635823007454,0.9862301133445045,1.0070556852696075,1.0226765901311097,1.0335277267169585,1.0519261715171326,1.0685931648548697,1.0908402915504274,1.0982734872723028,1.117105265621369,1.1367569382894502,1.1480744183756713,1.1541471845200078
willr_5 <= willr_20_sft_1,0.00053256704,98878,49357,49521,12.44,-3762.28660037911,-803.4118811734515,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,-0.0007250414928421378,27.41,0.9043596693505017,0.9043596693505017,0.9571495317434319,0.9985003470018996,1.0240572521471036,1.0450816453998175,1.0632168910452724,1.074413019797801,1.088869147484389,1.1104070542012117,1.1227554164742162,1.1385108969612443,1.1595685626802241,1.165821191340538,1.1705886160583043
mom_20 >= mom_2_sft_1,0.0005249551,98878,49052,49826,12.44,-6038.604024530665,-808.3221068896746,eaab1708ca388033e741f56742381a7a1263cfafa2fbe8f413d450736cce3e74,30,-0.007447064854204655,27.11,0.8579038323274489,0.8579038323274489,0.9264060036030491,0.9787960533019598,1.0144524572117455,1.052183391591434,1.0798909688115341,1.105134661257557,1.1212690139616945,1.1354707762434664,1.1438401609983817,1.1526737935633293,1.1584811105626436,1.1713311908382356,1.1877869548179234
sma_10 >= High_sft_3,0.00051642815,98878,23818,75060,12.45,-3133.5851420754334,-438.4748060828206,2a2a894e2395475f18aac8b58b172590d4e9304b0f81f0d6018fc944d30d4b38,30,0.0018108384683728218,27.59,0.8412819323282795,0.8412819323282795,0.8956653048337114,0.9278171768444936,0.977850039385507,1.012782496470059,1.0422860262416507,1.058675548468181,1.0847586026955427,1.1094354052934015,1.1240173325058362,1.127301283293814,1.1299171437007864,1.1698472751970586,1.1749303269142795
aarou_20 >= aarou_10_sft_2,0.00050149905,98878,62465,36413,12.43,-8951.393134259943,-1233.1820635236509,0f031b3780e6467809600593d6806420193325d9573f332c17b627db66a26893,30,-0.0025127779226750135,27.36,0.8283507648166749,0.8283507648166749,0.8970007058155185,0.9279749963775339,0.9647276105904669,0.997397399558487,1.0244033873375555,1.0446005175488926,1.0579162301529734,1.071283207489251,1.0815221258173122,1.0873275695824307,1.0977768133301626,1.1030174854142765,1.1189745665932047
aarou_14 >= aarou_5_sft_3,0.0004947302,98878,57649,41229,12.43,-8087.373955463074,-1149.4643333224885,0f031b3780e6467809600593d6806420193325d9573f332c17b627db66a26893,30,-0.0018721709493547678,27.37,0.8339501683989251,0.8339501683989251,0.8902812620352643,0.9222636601164785,0.9547960837084926,0.9806432642174677,1.0080606098051268,1.0290302873459443,1.0448496336098883,1.0588973159466935,1.0650299282657,1.0829989576572363,1.0959531504539497,1.109401683902301,1.1269182269918887
aaro_5 <= aaro_10_sft_3,0.00045816854,98878,52749,46129,12.43,-6427.388961227043,-1037.023268295634,03178e4886fc07979b0c314ad9c68ba2f86b07645c5f6bfdb6bc96b9669a3c24,30,-4.210270708426833e-05,27.44,0.8530586817460091,0.8530586817460091,0.9107848068014764,0.9539140844254107,0.9690396083177479,0.9840794757698953,0.9973378136084639,1.0143363264790286,1.0344759264980914,1.0519286169008113,1.0727351400521419,1.0919026021903402,1.1034356238065397,1.119224932754419,1.1305861731619267
aaro_20 >= aaro_10_sft_2,0.00045531,98878,52693,46185,12.43,-7830.866572946984,-987.556710864359,fa1fba1a54e25d7a96ab29b0d7c633f260580ef2319f10dc44e85c501c26793f,30,-0.005294817965477705,27.22,0.8213009917439056,0.8213009917439056,0.8760531601943691,0.9113210977149478,0.9443978061979951,0.9780246428790562,1.006936529844712,1.0256399999195767,1.041078179906201,1.0544926189775947,1.0740340137656217,1.0877556593219566,1.1025184095390725,1.1108481035707904,1.1299124436996089
willr_5 <= willr_10_sft_1,0.00044771988,98878,50874,48004,12.43,-3983.5435064194426,-875.7752568660217,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,-0.00042329338612034917,27.43,0.9019677166795305,0.9019677166795305,0.9524619697526047,0.9952292927030858,1.0197748918830558,1.0402506583622508,1.0503914519907225,1.0668008189334914,1.0795651571406433,1.1022641215118187,1.1155562687433158,1.1340485191854421,1.1465901621272148,1.154994118290341,1.1609439435982278
bb_lower_2_20 >= High,0.0004454508,98878,515,98363,12.62,13.367358499162947,-9.101298900917751,a004533119ad88e37e81983efb1d0cbf2300c3e3cc59ba199ab847ba9c57f154,16,0.0,0.0,1.034948174717467,1.034948174717467,0.8730700550944729,0.9559277453314837,0.9206404500621939,1.0006060088619637,1.0301882821067097,1.265322312011222,1.1192649329101771,1.1012138814240615,1.108155801735249,1.174440261699716,1.1642958397584013,1.183448844749743,1.1934657019503905
mema_20 >= mema_100,0.00044295733,98878,44618,54260,12.43,-4074.3367745181495,-706.3921221766504,da871536f9280a0159baee359a9496c73c67bcc656bfb6cada940a1228de3547,30,0.010184798389673233,27.95,0.8878940260827217,0.8878940260827217,0.9753253926954017,1.0397012890393202,1.0887544120456367,1.1364165529344954,1.180935619144105,1.2218359905104332,1.2562502309090724,1.2873421641146714,1.3157209116010593,1.342551433866787,1.3698547401952337,1.3961369063864075,1.419424067257561
aaro_10 <= aaro_5_sft_1,0.00044188648,98878,55441,43437,12.43,-6579.729508926652,-1040.8698192698212,03178e4886fc07979b0c314ad9c68ba2f86b07645c5f6bfdb6bc96b9669a3c24,30,0.0013816430000588298,27.5,0.8552608356118072,0.8552608356118072,0.9016239292286321,0.9427983178277839,0.9741409713727187,1.0005383242217534,1.02773085223516,1.0527520858555262,1.0677088962042642,1.0832732817298667,1.0938114540184831,1.1120255930054153,1.1278685591115103,1.1337610731515753,1.1416484715900068
aarou_5 <= aarou_10_sft_1,0.00038813287,98878,65492,33386,12.43,-7658.449949518705,-1202.6599923062677,11ecda3140789fc7bb03c4e9ce6db1e36d26d05f5895e9047d4b04d8e05db454,30,-0.0029346710070967674,27.35,0.8597030239802163,0.8597030239802163,0.9147797487024324,0.958479218394742,0.9826494437710022,0.9991176639016613,1.0177405677080575,1.0369417337239486,1.0552034457539885,1.067458797818952,1.0796866390558062,1.0933226157630598,1.1050595701218724,1.1241105420157207,1.135780821522793
plus_di_10 <= plus_di_10_sft_3,0.00037580155,98878,57455,41423,12.43,-7363.6937931938055,-1180.2612210229781,bd972efc927c87708f479b3c989a305bfeb89b6aa0381d01606955fa59f6baca,30,-0.0060858288779854774,27.21,0.842572665128845,0.842572665128845,0.8872490417139876,0.9155280951539397,0.9326122867673028,0.9539512540309392,0.9749247612614999,0.992104988309041,1.0020450840337187,1.0182734059490792,1.0370438622930602,1.053129066621336,1.0727692479641606,1.0766169479660301,1.0876586613894355
willr_5 <= willr_10_sft_3,0.00037463222,98878,50183,48695,12.43,-4510.81696912886,-893.657622342078,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,0.004547326825559139,27.64,0.8882989009993177,0.8882989009993177,0.9390702237843723,0.980167362586278,1.0046780374039603,1.0253204933575917,1.0348610282205548,1.055195990460141,1.070743019799269,1.0900391960814833,1.0990279668472445,1.1139866767728854,1.12966531917511,1.139680198754507,1.1526270190710992
adx_10 <= adx_14_sft_2,0.00037384164,98878,23665,75213,12.44,-4614.2660302510485,-515.8120058393833,234f8ad1c2baf91b95c9f1aef2798b533888ce55558d2a8e51c247014080fabc,30,-0.00535650784149766,27.02,0.7765404669296403,0.7765404669296403,0.8215411110976628,0.8614043579733056,0.8982188515241849,0.9432716904031618,0.9873686755710194,1.0123512346085457,1.040575073782594,1.0690006803046785,1.081776680963008,1.0919781611006112,1.1022250801195725,1.113116712182331,1.1260816724500904
plus_di_14 <= plus_di_14_sft_3,0.0003722458,98878,57834,41044,12.43,-7533.4581042234395,-1173.9971640445801,bd972efc927c87708f479b3c989a305bfeb89b6aa0381d01606955fa59f6baca,30,-0.005128597375005484,27.25,0.8396782000563731,0.8396782000563731,0.8825773618529815,0.9107347056453488,0.9312160265468495,0.9527247619989618,0.9732453004999939,0.9910385838092376,1.001823295736577,1.0172854373904674,1.034590364527655,1.0511513879142456,1.072967643885531,1.077693567746339,1.0892084356546872
plus_di_5 >= 11,0.00035253342,98878,76316,22562,12.42,-9443.224946201262,-1404.7932160765413,4f583626fd6f59b1b2e0825c720b1d1aad3858951a5b50964ea86a5c13485b5d,30,0.005137270782142878,27.57,0.8565340817114546,0.8565340817114546,0.9195083654105833,0.9603460319297328,0.9884840886463179,1.0144476446517494,1.0386755043474687,1.0585229575251591,1.0755864996188282,1.0908056248117353,1.10377920567075,1.1148403148268844,1.1263187206485603,1.1398022624371427,1.1527936913166192
bb_lower_2_20 >= High_sft_1,0.0003076559,98878,118,98760,12.71,6.8029900880064815,-2.7057999701282824,a004533119ad88e37e81983efb1d0cbf2300c3e3cc59ba199ab847ba9c57f154,20,0.0,0.0,1.0839627912504495,1.0839627912504495,0.9179408666497586,1.8923768136581687,1.5733442431648996,1.750143877108503,2.13104155138499,2.019540331869101,2.155987579861375,2.2173129893167784,1.8141846120897778,2.067114809010593,1.9330668084135092,2.0484478831554496,1.9823102178330607
sma_50 >= sma_100,0.00030414842,98878,45079,53799,12.43,-4415.258505278183,-765.791528523012,724f0edc848b1caa180dcda4bf9f5a94c2dcd0eddd874575510f7c410089d747,30,0.006648252718150616,27.77,0.8787012030980907,0.8787012030980907,0.9505948090963021,1.009673351499263,1.0590207960240208,1.1024069759440078,1.1424352521931316,1.1820397323918976,1.2181715575333683,1.251450791515455,1.281257249233378,1.3072223988825702,1.3335380166358646,1.3570819709601774,1.3798252504963604
aaro_10 <= aaro_14_sft_3,0.00030254637,98878,50732,48146,12.43,-6811.841176029248,-968.4615153296181,03178e4886fc07979b0c314ad9c68ba2f86b07645c5f6bfdb6bc96b9669a3c24,30,-0.006001760251820087,27.18,0.8362359026686451,0.8362359026686451,0.888110862119086,0.9164621155755666,0.9296617022555826,0.9511731102588177,0.9828884266076601,1.013483216138165,1.03167479552849,1.0459068420675912,1.063699668542232,1.0835875259364833,1.0989417335962144,1.1096107910920088,1.1147485701643625
bb_lower_2_20 >= Close_sft_2,0.00030188885,98878,1448,97430,12.5,-356.42562023864593,-44.57499755418394,0e70b8a8d55e4ec73841ad3e8c9b127c0a23132eee3ba0a11c3e072e280aafa3,24,0.004711637273430824,27.42,0.7041733252989195,0.7041733252989195,0.8258978770544413,0.9543019986204869,0.944822967897444,0.9275988166565052,0.9952425711786468,0.9486402904650274,0.9987404370009418,1.0683602376237564,1.0291564878118469,1.0689801100160585,1.0531120721989222,1.0577098043667306,1.0540957453733588
aaro_10 <= aaro_30_sft_3,0.0002992822,98878,50515,48363,12.43,-6602.174131137264,-955.5923453509968,03178e4886fc07979b0c314ad9c68ba2f86b07645c5f6bfdb6bc96b9669a3c24,30,-0.005839963909238577,27.19,0.8387623296602992,0.8387623296602992,0.8924225117429695,0.9290076973332052,0.9478517897826072,0.9713313266422943,0.9972447303915136,1.0235493033465344,1.0417396605846636,1.0547436453741734,1.0653572693870648,1.087142700608584,1.1100702189741996,1.1271429122719214,1.137670742085709
bb_lower_2_10 >= Close_sft_2,0.00029867474,98878,678,98200,12.54,-93.31623155204579,-16.19725100008509,0e70b8a8d55e4ec73841ad3e8c9b127c0a23132eee3ba0a11c3e072e280aafa3,30,0.0,0.0,0.8192063650478134,0.8192063650478134,0.7611342202539781,0.7154673421165866,0.7155959466433738,0.7421635451034898,0.699594159912495,0.7607177236796753,0.7599891434157259,0.8637664564610539,0.8943135351631497,0.8994800562940257,0.9333009498075334,0.9618926153684728,0.9723548597855127
sma_20 >= High_sft_2,0.00027563598,98878,37168,61710,12.43,-6878.086673475319,-851.9766014868655,2a2a894e2395475f18aac8b58b172590d4e9304b0f81f0d6018fc944d30d4b38,30,0.008247914724051952,27.92,0.7698935094440875,0.7698935094440875,0.8334053368641731,0.85840854374396,0.8800332931175127,0.893993900963465,0.9158961165306891,0.9380251790434823,0.9663956035769059,0.9892809121407969,1.0147430319364574,1.0313538478694466,1.0481015038355384,1.0660181186578566,1.085500200284006
stdev_5 >= stdev_5_sft_2,0.000270847,98878,48417,50461,12.43,-5319.328546956036,-931.4521311169156,a092dbfa6dbefd1d342d1a211503f33f5c7745cd5359e4d4115f2b75459bc7b9,30,-0.004488993901759386,27.24,0.8683747407206013,0.8683747407206013,0.910911512233215,0.9543285933728199,0.9958561516293589,1.0100980585450114,1.0234122630538773,1.0418511138314464,1.0591469468743502,1.0758670377316848,1.0934241844306805,1.107454108271974,1.1209464882012798,1.1323001036575076,1.146327248532027
plus_di_5 <= plus_di_5_sft_3,0.00026781054,98878,57018,41860,12.43,-6715.690635506977,-1161.0259005478001,bd972efc927c87708f479b3c989a305bfeb89b6aa0381d01606955fa59f6baca,30,-0.005437955260276794,27.24,0.8556428258847306,0.8556428258847306,0.9069906980337684,0.9298045543974943,0.9512236130486875,0.9731020668325009,0.9929266463483916,1.0123982511935674,1.020697936676454,1.0327577575698126,1.0469932292480062,1.0601719112699566,1.0822878206425537,1.0877157678889062,1.101014692018273
willr_5 <= willr_20_sft_3,0.00025756226,98878,49071,49807,12.43,-4168.437972630982,-817.9884081619457,1427ae29e5c4ed561613e902f1f63301f41038d7cf9fdf54aa945c6a3e2bca60,30,0.0013370723463594913,27.51,0.8932411858831345,0.8932411858831345,0.9448987078708104,0.9813471763945018,1.0075513647084973,1.0221967203669602,1.0392138983574706,1.0527697360068526,1.0689853507533174,1.090329344238011,1.102924415657527,1.1189928388072086,1.1382928589558325,1.144165069851224,1.1572964899660063
sma_10 >= sma_100,0.00023418467,98878,44911,53967,12.43,-3836.2148315720588,-689.0191537819192,724f0edc848b1caa180dcda4bf9f5a94c2dcd0eddd874575510f7c410089d747,30,0.005153048783540726,27.7,0.8947433153224498,0.8947433153224498,0.9756297971730188,1.0357599883540773,1.0828376185833695,1.1252163032203686,1.16786178969472,1.2073482691249142,1.2383117283680816,1.264827474356547,1.2894520350040055,1.3124042351294147,1.335376907175334,1.3566207227625107,1.374705747883213
minus_di_10 >= 23,0.00018759724,98878,43669,55209,12.43,-5061.742406999984,-903.0485845127114,a06e18f5f366aa3040f30d3f53c74e6c3d30e6b8f15e9282eabbaa7fe9dd85a0,30,0.028573812916874886,28.88,0.8470316638167874,0.8470316638167874,0.8952860121859294,0.9327472558091796,0.9641365610540146,0.9908010974869036,1.0115707637929392,1.0361694862567448,1.0593007838258555,1.089477948612385,1.119070920950518,1.1501499465482632,1.1752706150596082,1.1905618296578238,1.2103319870601672
adx_14 <= 10,0.00016737333,98878,1187,97691,12.47,-26.926163373573218,-18.77662396451342,3c92cb65188a6807549ad02f373e5063a01a53cbce3d2b8fe4af860199995f57,24,0.012664033100008965,30.75,0.9670607692849879,0.9670607692849879,1.0067496117903993,0.9814452805550784,1.0859158076945807,1.2490988942757593,1.3380482040728663,1.339254606501449,1.4161659358936878,1.547645512274597,1.5561893018944908,1.6220349636183093,1.549378777829036,1.572388995260176,1.5734960468923738
sma_50 <= High_sft_2,0.00015240445,98878,54303,44575,12.42,-5028.592613596475,-855.8405988030281,96dbcbed1df94b1ba010b345e5b1a9039b5cdd6019405ebbb50c28754007bf82,30,-0.012317347340285778,26.95,0.8886481574462669,0.8886481574462669,0.9541381327958361,1.0022803164799006,1.037124152107913,1.070557634731901,1.0944960781519777,1.1142372312059645,1.1254686175644641,1.1382283378610105,1.148789403328118,1.1646071100280604,1.1847218672533413,1.2012321244575448,1.216388409399146
